ic gata6,ic nanog,ic essrb,ss gata6,ss nanog,ss esrrb,rel change,parameter,network
2.556925083321295,0.1250500875854526,0,1.0000523700520092,22.135581319484686,0,0.2,KmiNG,GN
2.859301839839107,0.1250500875854526,0,1.000050104574501,22.130414368431946,0,0.2,KmiNG,GN
3.197437056187687,0.1250500875854526,0,1.0000490240365874,22.12795483700633,0,0.2,KmiNG,GN
3.5755594550512613,0.1250500875854526,0,1.000049682740627,22.129453186129272,0,0.2,KmiNG,GN
3.9983978392524224,0.1250500875854526,0,1.0000495111873364,22.129069967779476,0,0.2,KmiNG,GN
4.471240230211535,0.1250500875854526,0,1.0000579260163638,22.148220754569042,0,0.2,KmiNG,GN
0.1,0.1398382564422584,0,1.000042833150612,22.113638336833557,0,0.2,KmiNG,GN
0.1118257964807104,0.1398382564422584,0,1.0000421756134457,22.112102509189633,0,0.2,KmiNG,GN
0.1250500875854526,0.1398382564422584,0,1.0000456445866313,22.120183479338586,0,0.2,KmiNG,GN
0.1398382564422584,0.1398382564422584,0,1.0000455241554966,22.119904252579065,0,0.2,KmiNG,GN
0.1563752440512937,0.1398382564422584,0,1.0000450864839194,22.11888419113794,0,0.2,KmiNG,GN
0.174867862159014,0.1398382564422584,0,1.000043200007698,22.114492683477152,0,0.2,KmiNG,GN
0.1955473796481082,0.1398382564422584,0,1.000039867998391,22.1067486280352,0,0.2,KmiNG,GN
0.2186724147886556,0.1398382564422584,0,1.0000439927958338,22.11635411761483,0,0.2,KmiNG,GN
0.2445321695210169,0.1398382564422584,0,1.0000399882539128,22.107055688463756,0,0.2,KmiNG,GN
0.2734500462184381,0.1398382564422584,0,1.000050888547306,22.1322075997587,0,0.2,KmiNG,GN
0.3057876921606392,0.1398382564422584,0,1.0000491672979592,22.12827763022086,0,0.2,KmiNG,GN
0.3419495222986176,0.1398382564422584,0,1.000049313569612,22.1286159779522,0,0.2,KmiNG,GN
0.3823877768724136,0.1398382564422584,0,1.000052231165401,22.135271264278447,0,0.2,KmiNG,GN
0.4276081771324583,0.1398382564422584,0,1.0000587794416211,22.150188661735246,0,0.2,KmiNG,GN
0.4781762498950185,0.1398382564422584,0,1.0000487045849031,22.127226447420224,0,0.2,KmiNG,GN
0.5347244000266966,0.1398382564422584,0,1.0000568909881458,22.145815425061695,0,0.2,KmiNG,GN
0.5979598193065536,0.1398382564422584,0,1.0000509008589167,22.132229269359122,0,0.2,KmiNG,GN
0.6686733305741702,0.1398382564422584,0,1.0000497591793651,22.129627099355503,0,0.2,KmiNG,GN
0.7477492777686596,0.1398382564422584,0,1.0000495086334662,22.129056410281425,0,0.2,KmiNG,GN
0.8361765855435632,0.1398382564422584,0,1.0000487477413444,22.12732297103004,0,0.2,KmiNG,GN
0.9350611267692984,0.1398382564422584,0,1.0000507692633211,22.13192246641798,0,0.2,KmiNG,GN
1.0456395525912732,0.1398382564422584,0,1.0000488063809327,22.12745680314735,0,0.2,KmiNG,GN
1.169294758002528,0.1398382564422584,0,1.0000493845029075,22.12877345271289,0,0.2,KmiNG,GN
1.3075731763435223,0.1398382564422584,0,1.000049711212022,22.129517688983626,0,0.2,KmiNG,GN
1.4622041190142678,0.1398382564422584,0,1.0000502623744218,22.13077273174051,0,0.2,KmiNG,GN
1.6351214022614595,0.1398382564422584,0,1.0000494839540761,22.129000112813753,0,0.2,KmiNG,GN
1.8284875315054383,0.1398382564422584,0,1.0000487478612003,22.127323263906245,0,0.2,KmiNG,GN
2.044720745656438,0.1398382564422584,0,1.0000554231016792,22.142515318167643,0,0.2,KmiNG,GN
2.2865252596366314,0.1398382564422584,0,1.0000509967826516,22.1324301522512,0,0.2,KmiNG,GN
2.556925083321295,0.1398382564422584,0,1.0000491287462696,22.12819399575242,0,0.2,KmiNG,GN
2.859301839839107,0.1398382564422584,0,1.0000497476176935,22.12960111605291,0,0.2,KmiNG,GN
3.197437056187687,0.1398382564422584,0,1.000050564310443,22.131460928526405,0,0.2,KmiNG,GN
3.5755594550512613,0.1398382564422584,0,1.0000490432665567,22.12799607023211,0,0.2,KmiNG,GN
3.9983978392524224,0.1398382564422584,0,1.0000524107850242,22.135674124026067,0,0.2,KmiNG,GN
4.471240230211535,0.1398382564422584,0,1.0000547756804574,22.141079059755615,0,0.2,KmiNG,GN
0.1,0.1563752440512937,0,1.0000396640813496,22.106308971561923,0,0.2,KmiNG,GN
0.1118257964807104,0.1563752440512937,0,1.0000444240337327,22.117336955042134,0,0.2,KmiNG,GN
0.1250500875854526,0.1563752440512937,0,1.0000441194902385,22.1166291241519,0,0.2,KmiNG,GN
0.1398382564422584,0.1563752440512937,0,1.0000458749306047,22.12071749507758,0,0.2,KmiNG,GN
0.1563752440512937,0.1563752440512937,0,1.0000438385793569,22.115976421813055,0,0.2,KmiNG,GN
0.174867862159014,0.1563752440512937,0,1.000043718874415,22.115698396821244,0,0.2,KmiNG,GN
0.1955473796481082,0.1563752440512937,0,1.0000448666190513,22.11837987286082,0,0.2,KmiNG,GN
0.2186724147886556,0.1563752440512937,0,1.0000410771842012,22.109560929372268,0,0.2,KmiNG,GN
0.2445321695210169,0.1563752440512937,0,1.0000427617981302,22.113503297986888,0,0.2,KmiNG,GN
0.2734500462184381,0.1563752440512937,0,1.0000505908643051,22.131521398889475,0,0.2,KmiNG,GN
0.3057876921606392,0.1563752440512937,0,1.000049192916061,22.128327356027633,0,0.2,KmiNG,GN
0.3419495222986176,0.1563752440512937,0,1.0000510291419333,22.13252792417432,0,0.2,KmiNG,GN
0.3823877768724136,0.1563752440512937,0,1.0000521139178307,22.13500290353219,0,0.2,KmiNG,GN
0.4276081771324583,0.1563752440512937,0,1.0000524424144521,22.135756576382242,0,0.2,KmiNG,GN
0.4781762498950185,0.1563752440512937,0,1.0000509006314768,22.13223960605991,0,0.2,KmiNG,GN
0.5347244000266966,0.1563752440512937,0,1.0000609587660616,22.155098145330523,0,0.2,KmiNG,GN
0.5979598193065536,0.1563752440512937,0,1.0000509946893814,22.132435884099134,0,0.2,KmiNG,GN
0.6686733305741702,0.1563752440512937,0,1.0000496882985086,22.12946554484641,0,0.2,KmiNG,GN
0.7477492777686596,0.1563752440512937,0,1.0000494749395503,22.128979627108855,0,0.2,KmiNG,GN
0.8361765855435632,0.1563752440512937,0,1.0000487768040924,22.1273895670232,0,0.2,KmiNG,GN
0.9350611267692984,0.1563752440512937,0,1.0000508640967536,22.132154652837155,0,0.2,KmiNG,GN
1.0456395525912732,0.1563752440512937,0,1.0000487623274283,22.12735669488976,0,0.2,KmiNG,GN
1.169294758002528,0.1563752440512937,0,1.000049842458657,22.12981690677121,0,0.2,KmiNG,GN
1.3075731763435223,0.1563752440512937,0,1.0000497739403196,22.129660703004966,0,0.2,KmiNG,GN
1.4622041190142678,0.1563752440512937,0,1.0000494305905248,22.128878503033704,0,0.2,KmiNG,GN
1.6351214022614595,0.1563752440512937,0,1.0000499748475444,22.130118702525262,0,0.2,KmiNG,GN
1.8284875315054383,0.1563752440512937,0,1.0000487054872234,22.12722829698676,0,0.2,KmiNG,GN
2.044720745656438,0.1563752440512937,0,1.0000535965378732,22.138390790472297,0,0.2,KmiNG,GN
2.2865252596366314,0.1563752440512937,0,1.0000499222541452,22.129996769792882,0,0.2,KmiNG,GN
2.556925083321295,0.1563752440512937,0,1.0000493818257175,22.12876734062443,0,0.2,KmiNG,GN
2.859301839839107,0.1563752440512937,0,1.0000492043983027,22.12836312758206,0,0.2,KmiNG,GN
3.197437056187687,0.1563752440512937,0,1.000050272453816,22.13079568380761,0,0.2,KmiNG,GN
3.5755594550512613,0.1563752440512937,0,1.000049616465699,22.129310308265424,0,0.2,KmiNG,GN
3.9983978392524224,0.1563752440512937,0,1.0000499474662172,22.130065626607454,0,0.2,KmiNG,GN
4.471240230211535,0.1563752440512937,0,1.0000535342571977,22.13824911186934,0,0.2,KmiNG,GN
0.1,0.174867862159014,0,1.000042425405399,22.112718649019115,0,0.2,KmiNG,GN
0.1118257964807104,0.174867862159014,0,1.0000459934771115,22.12099244973882,0,0.2,KmiNG,GN
0.1250500875854526,0.174867862159014,0,1.0000443782150747,22.1172304553946,0,0.2,KmiNG,GN
0.1398382564422584,0.174867862159014,0,1.0000458351615438,22.120625318617513,0,0.2,KmiNG,GN
0.1563752440512937,0.174867862159014,0,1.00004441337566,22.117312335383048,0,0.2,KmiNG,GN
0.174867862159014,0.174867862159014,0,1.0000454786649446,22.119795700455988,0,0.2,KmiNG,GN
0.1955473796481082,0.174867862159014,0,1.0000429114387184,22.113822173985564,0,0.2,KmiNG,GN
0.2186724147886556,0.174867862159014,0,1.0000450334476132,22.11876629892085,0,0.2,KmiNG,GN
0.2445321695210169,0.174867862159014,0,1.0000424264852616,22.11272397973618,0,0.2,KmiNG,GN
0.2734500462184381,0.174867862159014,0,1.0000436250702478,22.115493293690808,0,0.2,KmiNG,GN
0.3057876921606392,0.174867862159014,0,1.000050219986917,22.13068360432258,0,0.2,KmiNG,GN
0.3419495222986176,0.174867862159014,0,1.0000510142919847,22.132494079815725,0,0.2,KmiNG,GN
0.3823877768724136,0.174867862159014,0,1.0000519071297997,22.134533988334024,0,0.2,KmiNG,GN
0.4276081771324583,0.174867862159014,0,1.0000526298753234,22.136182239805432,0,0.2,KmiNG,GN
0.4781762498950185,0.174867862159014,0,1.0000519725775774,22.134684138788955,0,0.2,KmiNG,GN
0.5347244000266966,0.174867862159014,0,1.0000494187337414,22.12884948412136,0,0.2,KmiNG,GN
0.5979598193065536,0.174867862159014,0,1.000049508712719,22.129054507905984,0,0.2,KmiNG,GN
0.6686733305741702,0.174867862159014,0,1.0000510205410806,22.13249475722042,0,0.2,KmiNG,GN
0.7477492777686596,0.174867862159014,0,1.0000493661340426,22.12873164849017,0,0.2,KmiNG,GN
0.8361765855435632,0.174867862159014,0,1.00004887975793,22.127625118739456,0,0.2,KmiNG,GN
0.9350611267692984,0.174867862159014,0,1.000053186309126,22.13745417006358,0,0.2,KmiNG,GN
1.0456395525912732,0.174867862159014,0,1.0000488742144922,22.127611177101983,0,0.2,KmiNG,GN
1.169294758002528,0.174867862159014,0,1.0000501321534523,22.130475971520823,0,0.2,KmiNG,GN
1.3075731763435223,0.174867862159014,0,1.0000501182685284,22.130444317667564,0,0.2,KmiNG,GN
1.4622041190142678,0.174867862159014,0,1.000050674754948,22.131707220582438,0,0.2,KmiNG,GN
1.6351214022614595,0.174867862159014,0,1.0000504722199388,22.131245958138145,0,0.2,KmiNG,GN
1.8284875315054383,0.174867862159014,0,1.0000486979828274,22.12721091899828,0,0.2,KmiNG,GN
2.044720745656438,0.174867862159014,0,1.0000513193000329,22.133175229734626,0,0.2,KmiNG,GN
2.2865252596366314,0.174867862159014,0,1.000051342505451,22.133232984928263,0,0.2,KmiNG,GN
2.556925083321295,0.174867862159014,0,1.0000493330588855,22.128656213493784,0,0.2,KmiNG,GN
2.859301839839107,0.174867862159014,0,1.0000511815672872,22.132869750304664,0,0.2,KmiNG,GN
3.197437056187687,0.174867862159014,0,1.000049812732676,22.129749109987287,0,0.2,KmiNG,GN
3.5755594550512613,0.174867862159014,0,1.0000487364913784,22.127297179220157,0,0.2,KmiNG,GN
3.9983978392524224,0.174867862159014,0,1.000049066324646,22.128051433675733,0,0.2,KmiNG,GN
4.471240230211535,0.174867862159014,0,1.0000524504572064,22.1357643403818,0,0.2,KmiNG,GN
0.1,0.1955473796481082,0,1.000044338520679,22.11715578551343,0,0.2,KmiNG,GN
0.1118257964807104,0.1955473796481082,0,1.0000438008961545,22.115912455541615,0,0.2,KmiNG,GN
0.1250500875854526,0.1955473796481082,0,1.000043429106994,22.115039706893867,0,0.2,KmiNG,GN
0.1398382564422584,0.1955473796481082,0,1.0000444472878107,22.117408027682774,0,0.2,KmiNG,GN
0.1563752440512937,0.1955473796481082,0,1.0000456955795491,22.120301694466065,0,0.2,KmiNG,GN
0.174867862159014,0.1955473796481082,0,1.0000462364463583,22.121557068412095,0,0.2,KmiNG,GN
0.1955473796481082,0.1955473796481082,0,1.0000449185246847,22.118500305911308,0,0.2,KmiNG,GN
0.2186724147886556,0.1955473796481082,0,1.0000365309369832,22.099033895539602,0,0.2,KmiNG,GN
0.2445321695210169,0.1955473796481082,0,1.000036160618235,22.098176342482084,0,0.2,KmiNG,GN
0.2734500462184381,0.1955473796481082,0,1.0000447931929073,22.118200197157233,0,0.2,KmiNG,GN
0.3057876921606392,0.1955473796481082,0,1.0000530307960909,22.13704118317008,0,0.2,KmiNG,GN
0.3419495222986176,0.1955473796481082,0,1.0000488129288088,22.127475044007557,0,0.2,KmiNG,GN
0.3823877768724136,0.1955473796481082,0,1.0000518071263955,22.13430623403661,0,0.2,KmiNG,GN
0.4276081771324583,0.1955473796481082,0,1.000052419210078,22.1357010395051,0,0.2,KmiNG,GN
0.4781762498950185,0.1955473796481082,0,1.0000535361383036,22.13822771692364,0,0.2,KmiNG,GN
0.5347244000266966,0.1955473796481082,0,1.0000507184255005,22.131806663732497,0,0.2,KmiNG,GN
0.5979598193065536,0.1955473796481082,0,1.0000495789612718,22.129217998978856,0,0.2,KmiNG,GN
0.6686733305741702,0.1955473796481082,0,1.0000505650926896,22.131471713819913,0,0.2,KmiNG,GN
0.7477492777686596,0.1955473796481082,0,1.0000506116129673,22.131553923875025,0,0.2,KmiNG,GN
0.8361765855435632,0.1955473796481082,0,1.000049467058964,22.128961699419403,0,0.2,KmiNG,GN
0.9350611267692984,0.1955473796481082,0,1.000049548678304,22.12915253000518,0,0.2,KmiNG,GN
1.0456395525912732,0.1955473796481082,0,1.0000493583331198,22.128713863276413,0,0.2,KmiNG,GN
1.169294758002528,0.1955473796481082,0,1.0000550218834297,22.141614715628194,0,0.2,KmiNG,GN
1.3075731763435223,0.1955473796481082,0,1.000050979005175,22.132407574389443,0,0.2,KmiNG,GN
1.4622041190142678,0.1955473796481082,0,1.0000549159410874,22.141373199655757,0,0.2,KmiNG,GN
1.6351214022614595,0.1955473796481082,0,1.0000506443470614,22.131628528244377,0,0.2,KmiNG,GN
1.8284875315054383,0.1955473796481082,0,1.000048699371518,22.1272140758038,0,0.2,KmiNG,GN
2.044720745656438,0.1955473796481082,0,1.0000511792521525,22.13285625271961,0,0.2,KmiNG,GN
2.2865252596366314,0.1955473796481082,0,1.0000535079008162,22.138187930987932,0,0.2,KmiNG,GN
2.556925083321295,0.1955473796481082,0,1.0000492265929475,22.12841371657561,0,0.2,KmiNG,GN
2.859301839839107,0.1955473796481082,0,1.0000497891956408,22.12969548948985,0,0.2,KmiNG,GN
3.197437056187687,0.1955473796481082,0,1.0000493941402848,22.128795430479084,0,0.2,KmiNG,GN
3.5755594550512613,0.1955473796481082,0,1.0000491709139623,22.1282868447947,0,0.2,KmiNG,GN
3.9983978392524224,0.1955473796481082,0,1.000048804298296,22.12745252215997,0,0.2,KmiNG,GN
4.471240230211535,0.1955473796481082,0,1.0000517679773635,22.134204533123015,0,0.2,KmiNG,GN
0.1,0.2186724147886556,0,1.000045101671914,22.11892483502885,0,0.2,KmiNG,GN
0.1118257964807104,0.2186724147886556,0,1.000045302633846,22.11939074457554,0,0.2,KmiNG,GN
0.1250500875854526,0.2186724147886556,0,1.000043405758387,22.114985612089505,0,0.2,KmiNG,GN
0.1398382564422584,0.2186724147886556,0,1.00003743352669,22.101121626934678,0,0.2,KmiNG,GN
0.1563752440512937,0.2186724147886556,0,1.0000420691282448,22.111874912731654,0,0.2,KmiNG,GN
0.174867862159014,0.2186724147886556,0,1.0000444545184617,22.117414377817738,0,0.2,KmiNG,GN
0.1955473796481082,0.2186724147886556,0,1.0000444484034938,22.117418980326075,0,0.2,KmiNG,GN
0.2186724147886556,0.2186724147886556,0,1.0000460522008454,22.121124764130602,0,0.2,KmiNG,GN
0.2445321695210169,0.2186724147886556,0,1.0000438125561746,22.115936712272294,0,0.2,KmiNG,GN
0.2734500462184381,0.2186724147886556,0,1.0000446557279155,22.117896021594134,0,0.2,KmiNG,GN
0.3057876921606392,0.2186724147886556,0,1.0000494359491185,22.12889585680605,0,0.2,KmiNG,GN
0.3419495222986176,0.2186724147886556,0,1.0000508275329305,22.13206853809606,0,0.2,KmiNG,GN
0.3823877768724136,0.2186724147886556,0,1.0000515183864216,22.133645145785078,0,0.2,KmiNG,GN
0.4276081771324583,0.2186724147886556,0,1.0000524598239602,22.13579446334411,0,0.2,KmiNG,GN
0.4781762498950185,0.2186724147886556,0,1.0000491347155165,22.1282076296473,0,0.2,KmiNG,GN
0.5347244000266966,0.2186724147886556,0,1.0000498802925168,22.12990208920187,0,0.2,KmiNG,GN
0.5979598193065536,0.2186724147886556,0,1.0000502056153378,22.13063877327416,0,0.2,KmiNG,GN
0.6686733305741702,0.2186724147886556,0,1.000052843315587,22.13665500918326,0,0.2,KmiNG,GN
0.7477492777686596,0.2186724147886556,0,1.000050698316912,22.131751158223747,0,0.2,KmiNG,GN
0.8361765855435632,0.2186724147886556,0,1.0000497069167302,22.12950804617466,0,0.2,KmiNG,GN
0.9350611267692984,0.2186724147886556,0,1.0000487863536554,22.127413737045682,0,0.2,KmiNG,GN
1.0456395525912732,0.2186724147886556,0,1.0000506183823676,22.13156932781662,0,0.2,KmiNG,GN
1.169294758002528,0.2186724147886556,0,1.0000506181241815,22.13156875603651,0,0.2,KmiNG,GN
1.3075731763435223,0.2186724147886556,0,1.0000508549269183,22.132125139501813,0,0.2,KmiNG,GN
1.4622041190142678,0.2186724147886556,0,1.0000505968051872,22.131520320479854,0,0.2,KmiNG,GN
1.6351214022614595,0.2186724147886556,0,1.0000531995142952,22.13746044756916,0,0.2,KmiNG,GN
1.8284875315054383,0.2186724147886556,0,1.0000487167525842,22.127254108528057,0,0.2,KmiNG,GN
2.044720745656438,0.2186724147886556,0,1.0000578316760786,22.148034988069412,0,0.2,KmiNG,GN
2.2865252596366314,0.2186724147886556,0,1.0000526694845373,22.13626988937975,0,0.2,KmiNG,GN
