network,num variables,parameter,parameter value,rel change,ic gata6,ic nanog,ic esrrb,ic oct4,ss gata6,ss nanog,ss esrrb,ss oct4,num sfp,mean epi gata6,mean epi nanog,mean pre gata6,mean pre nanog,condition 1,condition 2,time ss,distance,velocity
GNE,3,alphaGN,7.0,0.5,0.1,0.1,0.994171714880008,13.0,1.8251731184465725,6.792697729691808,12.98185284185818,1.8251731184465725,1,-1.0,-1.0,-1.0,-1.0,False,,24.058078530937436,6.911470551889269,0.2872827330329593
GNE,3,alphaGN,7.0,0.5,0.11182579648071041,0.1,0.994171714880008,13.0,1.8251637506478253,6.792690215010619,12.98185301756739,1.8251637506478253,1,-1.0,-1.0,-1.0,-1.0,False,,24.106418242833588,6.908518600922231,0.28658420057803535
GNE,3,alphaGN,7.0,0.5,0.12505008758545266,0.1,0.994171714880008,13.0,1.8251452178132035,6.792675452721609,12.981853365462559,1.8251452178132035,1,-1.0,-1.0,-1.0,-1.0,False,,24.177247573146055,6.905231941599537,0.28560868728784733
GNE,3,alphaGN,7.0,0.5,0.1398382564422584,0.1,0.994171714880008,13.0,1.8251118134698894,6.792648976040591,12.98185399290262,1.8251118134698894,1,-1.0,-1.0,-1.0,-1.0,False,,24.272672683853056,6.901572087467734,0.2843350700336711
GNE,3,alphaGN,7.0,0.5,0.15637524405129377,0.1,0.994171714880008,13.0,1.825054768991234,6.792603906629899,12.981855064825547,1.825054768991234,1,-1.0,-1.0,-1.0,-1.0,False,,24.396800967279773,6.897495082128843,0.28272129167178717
GNE,3,alphaGN,7.0,0.5,0.174867862159014,0.1,0.994171714880008,13.0,1.8250704188783866,6.792612632733215,12.981854784273299,1.8250704188783866,1,-1.0,-1.0,-1.0,-1.0,False,,24.252641114965012,6.8930568204551586,0.28421881096495594
GNE,3,alphaGN,7.0,0.5,0.1955473796481082,0.1,0.994171714880008,13.0,1.8250348540213337,6.792584359653966,12.981855453069306,1.8250348540213337,1,-1.0,-1.0,-1.0,-1.0,False,,24.330634305676192,6.888099508589007,0.28310398413994714
GNE,3,alphaGN,7.0,0.5,0.2186724147886556,0.1,0.994171714880008,13.0,1.8252813632109555,6.7927849422527125,12.981850806924234,1.8252813632109555,1,-1.0,-1.0,-1.0,-1.0,False,,24.41933458024628,6.882918174466064,0.28186346158809406
GNE,3,alphaGN,7.0,0.5,0.24453216952101695,0.1,0.994171714880008,13.0,1.8252564102328122,6.7927650765391805,12.98185127747203,1.8252564102328122,1,-1.0,-1.0,-1.0,-1.0,False,,24.52128555604982,6.876902899919148,0.2804462630721455
GNE,3,alphaGN,7.0,0.5,0.27345004621843816,0.1,0.994171714880008,13.0,1.825221233842451,6.792737193234192,12.981851939086368,1.825221233842451,1,-1.0,-1.0,-1.0,-1.0,False,,24.552120299166017,6.870278375469245,0.2798242388744981
