network,num variables,parameter,parameter value,rel change,ic gata6,ic nanog,ic esrrb,ic oct4,ss gata6,ss nanog,ss esrrb,ss oct4,num sfp,mean epi gata6,mean epi nanog,mean pre gata6,mean pre nanog,condition 1,condition 2,time ss,distance,velocity
GNEO1,4,alphaGN,28.0,2.0,0.1,0.1,0.994171714880008,13.0,26.63316068688861,2.3170850590628493,12.180942266768138,12.192549156857032,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,23.93051889363958,26.625628296725147,1.112622271797119
GNEO1,4,alphaGN,28.0,2.0,0.11182579648071041,0.1,0.994171714880008,13.0,26.634714055983622,2.3171266818011875,12.180392334786355,12.192002746230335,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,24.333600903084598,26.61539502523365,1.0937713300730516
GNEO1,4,alphaGN,28.0,2.0,0.12505008758545266,0.1,0.994171714880008,13.0,26.6355508591659,2.3171473763928394,12.180111184665588,12.191723396385683,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.79767904841817,26.603052337064877,1.0312188273656382
GNEO1,4,alphaGN,28.0,2.0,0.1398382564422584,0.1,0.994171714880008,13.0,26.650551541817592,2.3175480914222457,12.174850232376441,12.186496131319178,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.403277543341556,26.603297510593432,1.0472387850427753
GNEO1,4,alphaGN,28.0,2.0,0.15637524405129377,0.1,0.994171714880008,13.0,26.63919711455538,2.317244717316235,12.178832301763594,12.190452702497884,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.26147676580017,26.575477951700442,1.0520160083308832
GNEO1,4,alphaGN,28.0,2.0,0.174867862159014,0.1,0.994171714880008,13.0,26.651391832000932,2.317570667062724,12.17455512547119,12.186202914058914,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.370573235447324,26.569229217066695,1.047245916380976
GNEO1,4,alphaGN,28.0,2.0,0.1955473796481082,0.1,0.994171714880008,13.0,26.638947622823146,2.3172377304134923,12.17891960546287,12.190539447169263,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.201294953722147,26.53619338891543,1.0529694381834185
GNEO1,4,alphaGN,28.0,2.0,0.2186724147886556,0.1,0.994171714880008,13.0,26.636597222992588,2.3171751430909495,12.179744840024872,12.19135939754337,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,25.74904893675256,26.510801888797275,1.0295837315745453
GNEO1,4,alphaGN,28.0,2.0,0.24453216952101695,0.1,0.994171714880008,13.0,26.63482447161434,2.317129421719611,12.1803580437611,12.191968674779288,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,26.002593815544017,26.483262462592876,1.0184854115115825
GNEO1,4,alphaGN,28.0,2.0,0.27345004621843816,0.1,0.994171714880008,13.0,26.633892768782516,2.3171041793456837,12.180686758247594,12.192295284422872,2,1.0472254276408344,20.646710872336307,26.632970380541288,2.3170806416437384,True,False,26.157265037640418,26.453515673188953,1.0113257496577808
