network,num variables,parameter,parameter value,rel change,ic gata6,ic nanog,ic esrrb,ic oct4,ss gata6,ss nanog,ss esrrb,ss oct4,num sfp,mean epi gata6,mean epi nanog,mean pre gata6,mean pre nanog,condition 1,condition 2,time ss,distance,velocity
GNEO1,4,KmiNG,21.0,5.0,0.1,0.1,0.994171714880008,13.0,14.199272659677751,10.373658977722684,12.99147267976043,12.997889536374196,1,-1.0,-1.0,-1.0,-1.0,False,,19.43517452939824,17.445273237254796,0.8976134076319481
GNEO1,4,KmiNG,21.0,5.0,0.11182579648071041,0.1,0.994171714880008,13.0,14.207849722563655,10.382043807224932,12.99144889344361,12.997865902367245,1,-1.0,-1.0,-1.0,-1.0,False,,20.099437901221677,17.4475876664482,0.8680634628786165
GNEO1,4,KmiNG,21.0,5.0,0.12505008758545266,0.1,0.994171714880008,13.0,14.208460509137122,10.38264121637758,12.991447145018146,12.997864165137392,1,-1.0,-1.0,-1.0,-1.0,False,,20.39111440730061,17.43775098705728,0.8551641974415122
GNEO1,4,KmiNG,21.0,5.0,0.1398382564422584,0.1,0.994171714880008,13.0,14.208626083894673,10.382806345090293,12.991446629196897,12.997863652619081,1,-1.0,-1.0,-1.0,-1.0,False,,20.480711179567173,17.426040779950632,0.850851351164794
GNEO1,4,KmiNG,21.0,5.0,0.15637524405129377,0.1,0.994171714880008,13.0,14.201213497877728,10.375602256532506,12.991466593615339,12.997883489200252,1,-1.0,-1.0,-1.0,-1.0,False,,20.74782509391558,17.40245624360545,0.8387605045267525
GNEO1,4,KmiNG,21.0,5.0,0.174867862159014,0.1,0.994171714880008,13.0,14.208588902654721,10.382771108427646,12.99144670653994,12.997863729466879,1,-1.0,-1.0,-1.0,-1.0,False,,20.64219322955469,17.397721342485237,0.8428232963915799
GNEO1,4,KmiNG,21.0,5.0,0.1955473796481082,0.1,0.994171714880008,13.0,14.20863707867144,10.382818010746373,12.991446576024797,12.997863599787458,1,-1.0,-1.0,-1.0,-1.0,False,,20.5918133590009,17.38111127503083,0.8440787108937816
GNEO1,4,KmiNG,21.0,5.0,0.2186724147886556,0.1,0.994171714880008,13.0,14.208582663842694,10.382764102294278,12.991446745715692,12.997863768391774,1,-1.0,-1.0,-1.0,-1.0,False,,20.556223748821637,17.36239690710989,0.8446296907088867
GNEO1,4,KmiNG,21.0,5.0,0.24453216952101695,0.1,0.994171714880008,13.0,14.205319203823505,10.379603923498438,12.99145537054266,12.997872337991776,1,-1.0,-1.0,-1.0,-1.0,False,,20.530944631151385,17.337065248800126,0.8444358289532757
GNEO1,4,KmiNG,21.0,5.0,0.27345004621843816,0.1,0.994171714880008,13.0,14.20558201461951,10.37985951083656,12.991454661130732,12.997871633122394,1,-1.0,-1.0,-1.0,-1.0,False,,20.51292136179109,17.314150650478933,0.844060694481556
GNEO1,4,KmiNG,21.0,5.0,0.3057876921606392,0.1,0.994171714880008,13.0,14.208635229434604,10.38281546483009,12.99144659916817,12.997863622782635,1,-1.0,-1.0,-1.0,-1.0,False,,20.50012309209353,17.29235274705075,0.8435243373597131
GNEO1,4,KmiNG,21.0,5.0,0.34194952229861764,0.1,0.994171714880008,13.0,14.208631987441178,10.382812216382916,12.991446610196263,12.997863633740115,1,-1.0,-1.0,-1.0,-1.0,False,,20.491179015790433,17.263287915877612,0.842474115451072
GNEO1,4,KmiNG,21.0,5.0,0.38238777687241365,0.1,0.994171714880008,13.0,14.20862919627641,10.382809433682745,12.991446619346558,12.997863642831813,1,-1.0,-1.0,-1.0,-1.0,False,,20.48514568043573,17.230818948531653,0.8411372424355219
