network,num variables,parameter,parameter value,rel change,ic gata6,ic nanog,ic esrrb,ic oct4,ss gata6,ss nanog,ss esrrb,ss oct4,num sfp,mean epi gata6,mean epi nanog,mean pre gata6,mean pre nanog,condition 1,condition 2,time ss,distance,velocity
GNEO2,4,KNEG,1.5,1.25,0.1,0.1,0.994171714880008,13.0,13.600695165250803,2.4254845554148847,12.99272078809984,12.999127936901763,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.83880572689603,13.699512705293557,0.5515366904480198
GNEO2,4,KNEG,1.5,1.25,0.11182579648071041,0.1,0.994171714880008,13.0,13.600584547444589,2.4254715538237357,12.992720788193754,12.999127936995443,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.074227767864592,13.68774746221408,0.5458890933325751
GNEO2,4,KNEG,1.5,1.25,0.12505008758545266,0.1,0.994171714880008,13.0,13.601005476112881,2.4255285761486713,12.992720787841224,12.99912793664379,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.33851598268856,13.675140101368815,0.5396977514670457
GNEO2,4,KNEG,1.5,1.25,0.1398382564422584,0.1,0.994171714880008,13.0,13.601486958633767,2.4255930460511927,12.992720787437475,12.999127936241045,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.49229757503383,13.661052990053731,0.5358894367933645
GNEO2,4,KNEG,1.5,1.25,0.15637524405129377,0.1,0.994171714880008,13.0,13.600781163343708,2.425495700949649,12.992720788028835,12.999127936830934,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.34537251532505,13.644045616232754,0.538324919390429
GNEO2,4,KNEG,1.5,1.25,0.174867862159014,0.1,0.994171714880008,13.0,13.604699337082547,2.426024711207654,12.992720784747869,12.999127933558116,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.69781451080553,13.629774921178832,0.5303865398922436
GNEO2,4,KNEG,1.5,1.25,0.1955473796481082,0.1,0.994171714880008,13.0,13.604636911441558,2.4260163171852027,12.992720784800172,12.999127933610286,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.684130104899005,13.609336279902282,0.5298733585416011
GNEO2,4,KNEG,1.5,1.25,0.2186724147886556,0.1,0.994171714880008,13.0,13.606960191125008,2.4263517244017763,12.992720782862714,12.999127931677634,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.766508955137827,13.588898481025772,0.5273860927254623
GNEO2,4,KNEG,1.5,1.25,0.24453216952101695,0.1,0.994171714880008,13.0,13.603994767638564,2.4259300184343315,12.99272078533818,12.99912793414696,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.806400538929378,13.560427403336355,0.5254676018408777
GNEO2,4,KNEG,1.5,1.25,0.27345004621843816,0.1,0.994171714880008,13.0,13.604071097659828,2.4259402448227454,12.992720785274216,12.99912793408315,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.86329021140273,13.53201594883846,0.5232132431036326
GNEO2,4,KNEG,1.5,1.25,0.3057876921606392,0.1,0.994171714880008,13.0,13.602816170536137,2.425765824915994,12.992720786321513,12.99912793512785,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.692812309906987,13.49889451129522,0.5253957545974883
GNEO2,4,KNEG,1.5,1.25,0.34194952229861764,0.1,0.994171714880008,13.0,13.602980558444408,2.4257879918397087,12.992720786183812,12.999127934990492,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.784821372162888,13.463440642146704,0.5221459729281561
GNEO2,4,KNEG,1.5,1.25,0.38238777687241365,0.1,0.994171714880008,13.0,13.605174719965337,2.4260868674560108,12.99272078434549,12.999127933156736,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.957045216879994,13.425824915340586,0.5172324046578963
GNEO2,4,KNEG,1.5,1.25,0.42760817713245836,0.1,0.994171714880008,13.0,13.615507853212298,2.4274852897723966,12.992720775698675,12.999127924531388,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,26.150207778994204,13.391709586175084,0.5121071962163262
GNEO2,4,KNEG,1.5,1.25,0.4781762498950185,0.1,0.994171714880008,13.0,13.607125390586903,2.4263471829281134,12.992720782709348,12.999127931524663,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,26.366465556500884,13.33346154433993,0.5056977210603962
GNEO2,4,KNEG,1.5,1.25,0.5347244000266966,0.1,0.994171714880008,13.0,13.609821769898073,2.4267034238188487,12.992720780450346,12.999127929271262,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.056291247279656,13.280501498589114,0.5520593911204373
GNEO2,4,KNEG,1.5,1.25,0.5979598193065536,0.1,0.994171714880008,13.0,13.604089333758862,2.425933111903455,12.992720785250414,12.999127934059416,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.272666233227113,13.212470237913738,0.5443353486988193
GNEO2,4,KNEG,1.5,1.25,0.6686733305741702,0.1,0.994171714880008,13.0,13.601405212444684,2.425576664147724,12.992720787502604,12.999127936306005,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.514787308825447,13.140162127963965,0.5360096321632553
GNEO2,4,KNEG,1.5,1.25,0.7477492777686596,0.1,0.994171714880008,13.0,13.601108599425496,2.425537851755069,12.992720787751875,12.999127936554661,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.477073690719436,13.062043184416757,0.5336439865917989
GNEO2,4,KNEG,1.5,1.25,0.8361765855435632,0.1,0.994171714880008,13.0,13.600925250209706,2.4255154869217215,12.992720787908093,12.99912793671049,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.71720345820795,12.974853785380736,0.5249321108400764
GNEO2,4,KNEG,1.5,1.25,0.9350611267692985,0.1,0.994171714880008,13.0,13.600962308709013,2.4255219657139575,12.99272078787803,12.999127936680505,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.029516512637564,12.877620322236556,0.5144973661690414
GNEO2,4,KNEG,1.5,1.25,1.0456395525912732,0.1,0.994171714880008,13.0,13.60058507987496,2.4254688623261793,12.992720788192877,12.99912793699457,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.023935995680255,12.768494923941086,0.5102512620774462
GNEO2,4,KNEG,1.5,1.25,1.169294758002528,0.1,0.994171714880008,13.0,13.600535991090899,2.425462313751646,12.992720788234035,12.999127937035624,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,24.999673313505042,12.64687841200016,0.5058817470693989
GNEO2,4,KNEG,1.5,1.25,1.3075731763435225,0.1,0.994171714880008,13.0,13.601707504884384,2.425623057499006,12.99272078725291,12.999127936056937,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,25.235124544789173,12.512164540709088,0.4958233718443343
GNEO2,4,KNEG,1.5,1.25,1.4622041190142678,0.1,0.994171714880008,13.0,13.607692556701139,2.426450458040583,12.99272078224909,12.999127931065543,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,23.14077785305827,12.366295367801252,0.5343941092354824
GNEO2,4,KNEG,1.5,1.25,1.6351214022614597,0.1,0.994171714880008,13.0,13.603972950908538,2.425925823136053,12.99272078535294,12.99912793416168,2,1.2482629398558713,11.449758122541084,13.602418168724434,2.4257223155619494,True,True,23.530740702367414,12.192757617876389,0.5181629329946967
