network,num variables,parameter,parameter value,rel change,ic gata6,ic nanog,ic esrrb,ic oct4,ss gata6,ss nanog,ss esrrb,ss oct4,num sfp,mean epi gata6,mean epi nanog,mean pre gata6,mean pre nanog,condition 1,condition 2,time ss,distance,velocity
GNEO2,4,KmaOE,4.8,4.0,0.1,0.1,0.994171714880008,13.0,13.608739657219711,2.4265633601791365,12.817383676685159,12.824621255036742,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,26.426550671623897,13.707623579434495,0.5187064989966081
GNEO2,4,KmaOE,4.8,4.0,0.11182579648071041,0.1,0.994171714880008,13.0,13.601886987761105,2.4256419236152293,12.817586940263272,12.824823848523122,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,24.51555782469089,13.689059912987677,0.5583825589805962
GNEO2,4,KmaOE,4.8,4.0,0.12505008758545266,0.1,0.994171714880008,13.0,13.600612719124136,2.4254772339065767,12.817624616038932,12.824861399722243,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.133284676818796,13.674744334061224,0.5440890241725492
GNEO2,4,KmaOE,4.8,4.0,0.1398382564422584,0.1,0.994171714880008,13.0,13.60082897347782,2.4255065098446003,12.817618200045322,12.824855004875962,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.267774745722747,13.660389877724835,0.5406249665905869
GNEO2,4,KmaOE,4.8,4.0,0.15637524405129377,0.1,0.994171714880008,13.0,13.600787858790246,2.425500948713662,12.81761941996459,12.824856220774631,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.246387628514537,13.644053108142758,0.5404358559690527
GNEO2,4,KmaOE,4.8,4.0,0.174867862159014,0.1,0.994171714880008,13.0,13.60092115512882,2.425518856356867,12.817615467968484,12.824852281812502,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.30416742952548,13.62596583648061,0.538487024891462
GNEO2,4,KmaOE,4.8,4.0,0.1955473796481082,0.1,0.994171714880008,13.0,13.601261189526308,2.425564422988081,12.81760538869067,12.824842235783073,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.421592153577908,13.605932994022387,0.5352116780029236
GNEO2,4,KmaOE,4.8,4.0,0.2186724147886556,0.1,0.994171714880008,13.0,13.600888012209566,2.425511002045614,12.817616396790653,12.824853207472163,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.425966780275488,13.582772018866057,0.5342086747868743
GNEO2,4,KmaOE,4.8,4.0,0.24453216952101695,0.1,0.994171714880008,13.0,13.60290006172147,2.425786006285106,12.817556581538692,12.824793589036917,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.45362599521339,13.55932421953261,0.5327069794332041
GNEO2,4,KmaOE,4.8,4.0,0.27345004621843816,0.1,0.994171714880008,13.0,13.603386662040087,2.425850900944748,12.81754213846618,12.824779193559056,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.512983043008123,13.53132634279612,0.5303702166064193
GNEO2,4,KmaOE,4.8,4.0,0.3057876921606392,0.1,0.994171714880008,13.0,13.605837640653514,2.4262015764426508,12.81746941520597,12.824706709796573,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.649268048558426,13.501945874822992,0.5264066736431431
GNEO2,4,KmaOE,4.8,4.0,0.34194952229861764,0.1,0.994171714880008,13.0,13.603150448675853,2.4258185769222256,12.81754915318924,12.824786185182983,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.721527658408956,13.463613261769849,0.5234375438570923
GNEO2,4,KmaOE,4.8,4.0,0.38238777687241365,0.1,0.994171714880008,13.0,13.602014111149392,2.4256648088212085,12.817583003429027,12.824819924188539,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.805079595201732,13.422638981247271,0.5201549149161746
GNEO2,4,KmaOE,4.8,4.0,0.42760817713245836,0.1,0.994171714880008,13.0,13.602391166084589,2.425711066074786,12.817571829899013,12.824808787568868,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.656576436761743,13.378484173061054,0.5214446364672349
GNEO2,4,KmaOE,4.8,4.0,0.4781762498950185,0.1,0.994171714880008,13.0,13.604376374964177,2.4259818787957803,12.817513021872683,12.824750173579115,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,25.850396901075,13.330690958230633,0.5156861230891302
GNEO2,4,KmaOE,4.8,4.0,0.5347244000266966,0.1,0.994171714880008,13.0,13.6202021291734,2.4281462118692665,12.817042092907569,12.824280792972575,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,26.064111678756255,13.290974087095181,0.5099338987995546
GNEO2,4,KmaOE,4.8,4.0,0.5979598193065536,0.1,0.994171714880008,13.0,13.606415205430158,2.4262545307842043,12.81745257216544,12.824689923235962,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,23.789862538394328,13.214816369316763,0.5554809889291896
GNEO2,4,KmaOE,4.8,4.0,0.6686733305741702,0.1,0.994171714880008,13.0,13.607681790469323,2.4264184557567,12.817414801958519,12.82465227703458,2,1.2482648416847397,11.44976054094107,13.60228188157028,2.4257061780826596,True,True,23.99454132241657,13.146488609378693,0.5478949746414518
